Test Time	Applied Command	CASModeExternalEcho	CASModeExecution	CASTime	CASCBITResult	CASdiagnostic	Rezerve	CASModeStatus	CASBusVoltage	CASBusCurrent	CASTemperature	CASFinPositionIE	CASFinVelocityIE	CASFinPositionAAE	CASFinPositionDAE	CASMotorCurrent	CASPrevMsgStatus	CASPrevMsgTimeStamp	CASErrorCounter	CASRxMsgCounter
0.7776	0.0000	0.0000	1.0000	0.7776	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.3752	78.0098	94.7707	0.0000	0.0000	0.0000	0.0000	777.5551	0.0000	389.0000
0.7796	0.0000	0.0000	1.0000	0.7796	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.8087	78.1943	92.2470	0.0000	0.0000	0.0000	0.0000	779.5591	0.0000	390.0000
0.7816	0.0000	0.0000	1.0000	0.7816	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.2080	78.3631	84.3803	0.0000	0.0000	0.0000	0.0000	781.5631	0.0000	391.0000
0.7836	0.0000	0.0000	1.0000	0.7836	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.2014	78.5510	93.9754	0.0000	0.0000	0.0000	0.0000	783.5671	0.0000	392.0000
0.7856	0.0000	0.0000	1.0000	0.7856	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.4349	78.7278	88.4077	0.0000	0.0000	0.0000	0.0000	785.5711	0.0000	393.0000
0.7876	0.0000	0.0000	1.0000	0.7876	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.6209	78.9018	87.0057	0.0000	0.0000	0.0000	0.0000	787.5752	0.0000	394.0000
0.7896	0.0000	0.0000	1.0000	0.7896	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.1745	79.0893	93.7130	0.0000	0.0000	0.0000	0.0000	789.5792	0.0000	395.0000
0.7916	0.0000	0.0000	1.0000	0.7916	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9081	79.2839	97.3326	0.0000	0.0000	0.0000	0.0000	791.5832	0.0000	396.0000
0.7936	0.0000	0.0000	1.0000	0.7936	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.3424	79.4667	91.3938	0.0000	0.0000	0.0000	0.0000	793.5872	0.0000	397.0000
0.7956	0.0000	0.0000	1.0000	0.7956	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.6209	79.6408	87.0187	0.0000	0.0000	0.0000	0.0000	795.5912	0.0000	398.0000
0.7976	0.0000	0.0000	1.0000	0.7976	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.3847	79.8418	100.5151	0.0000	0.0000	0.0000	0.0000	797.5952	0.0000	399.0000
0.7996	0.0000	0.0000	1.0000	0.7996	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.2037	80.0283	93.2750	0.0000	0.0000	0.0000	0.0000	799.5992	0.0000	400.0000
0.8016	0.0000	0.0000	1.0000	0.8016	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.3824	80.2284	100.0119	0.0000	0.0000	0.0000	0.0000	801.6032	0.0000	401.0000
0.8036	0.0000	0.0000	1.0000	0.8036	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.3742	80.4148	93.1976	0.0000	0.0000	0.0000	0.0000	803.6072	0.0000	402.0000
0.8056	0.0000	0.0000	1.0000	0.8056	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.1169	80.6260	105.6318	0.0000	0.0000	0.0000	0.0000	805.6112	0.0000	403.0000
0.8076	0.0000	0.0000	1.0000	0.8076	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.7631	80.8214	97.7125	0.0000	0.0000	0.0000	0.0000	807.6152	0.0000	404.0000
0.8096	0.0000	0.0000	1.0000	0.8096	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.5806	81.0333	105.9315	0.0000	0.0000	0.0000	0.0000	809.6192	0.0000	405.0000
0.8116	0.0000	0.0000	1.0000	0.8116	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.6462	81.2513	109.0070	0.0000	0.0000	0.0000	0.0000	811.6232	0.0000	406.0000
0.8136	0.0000	0.0000	1.0000	0.8136	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.2406	81.4598	104.2423	0.0000	0.0000	0.0000	0.0000	813.6273	0.0000	407.0000
0.8156	0.0000	0.0000	1.0000	0.8156	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.6103	81.6712	105.7192	0.0000	0.0000	0.0000	0.0000	815.6313	0.0000	408.0000
0.8176	0.0000	0.0000	1.0000	0.8176	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.8050	81.8790	103.8833	0.0000	0.0000	0.0000	0.0000	817.6353	0.0000	409.0000
0.8196	0.0000	0.0000	1.0000	0.8196	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.5029	82.0906	105.7865	0.0000	0.0000	0.0000	0.0000	819.6393	0.0000	410.0000
0.8216	0.0000	0.0000	1.0000	0.8216	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.2686	82.3119	110.6573	0.0000	0.0000	0.0000	0.0000	821.6433	0.0000	411.0000
0.8236	0.0000	0.0000	1.0000	0.8236	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.1320	82.5332	110.6420	0.0000	0.0000	0.0000	0.0000	823.6473	0.0000	412.0000
0.8257	0.0000	0.0000	1.0000	0.8257	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.9284	82.7486	107.7276	0.0000	0.0000	0.0000	0.0000	825.6513	0.0000	413.0000
0.8277	0.0000	0.0000	1.0000	0.8277	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.6500	82.9812	116.2960	0.0000	0.0000	0.0000	0.0000	827.6553	0.0000	414.0000
0.8297	0.0000	0.0000	1.0000	0.8297	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.9261	83.1948	106.7703	0.0000	0.0000	0.0000	0.0000	829.6593	0.0000	415.0000
0.8317	0.0000	0.0000	1.0000	0.8317	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.6715	83.4278	116.5261	0.0000	0.0000	0.0000	0.0000	831.6633	0.0000	416.0000
0.8337	0.0000	0.0000	1.0000	0.8337	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.6520	83.6705	121.3309	0.0000	0.0000	0.0000	0.0000	833.6673	0.0000	417.0000
0.8357	0.0000	0.0000	1.0000	0.8357	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.5003	83.8955	112.4948	0.0000	0.0000	0.0000	0.0000	835.6713	0.0000	418.0000
0.8377	0.0000	0.0000	1.0000	0.8377	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.3739	84.1223	113.4291	0.0000	0.0000	0.0000	0.0000	837.6754	0.0000	419.0000
0.8397	0.0000	0.0000	1.0000	0.8397	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.4310	84.3722	124.9252	0.0000	0.0000	0.0000	0.0000	839.6794	0.0000	420.0000
0.8417	0.0000	0.0000	1.0000	0.8417	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.5984	84.6183	123.0504	0.0000	0.0000	0.0000	0.0000	841.6834	0.0000	421.0000
0.8437	0.0000	0.0000	1.0000	0.8437	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.0347	84.8645	123.0895	0.0000	0.0000	0.0000	0.0000	843.6874	0.0000	422.0000
0.8457	0.0000	0.0000	1.0000	0.8457	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.5797	85.0993	117.4127	0.0000	0.0000	0.0000	0.0000	845.6914	0.0000	423.0000
0.8477	0.0000	0.0000	1.0000	0.8477	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.6845	85.3458	123.2356	0.0000	0.0000	0.0000	0.0000	847.6954	0.0000	424.0000
0.8497	0.0000	0.0000	1.0000	0.8497	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.7647	85.5798	117.0274	0.0000	0.0000	0.0000	0.0000	849.6994	0.0000	425.0000
0.8517	0.0000	0.0000	1.0000	0.8517	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.7967	85.8041	112.1546	0.0000	0.0000	0.0000	0.0000	851.7034	0.0000	426.0000
0.8537	0.0000	0.0000	1.0000	0.8537	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.3828	86.0688	132.3538	0.0000	0.0000	0.0000	0.0000	853.7074	0.0000	427.0000
0.8557	0.0000	0.0000	1.0000	0.8557	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.7054	86.2919	111.5119	0.0000	0.0000	0.0000	0.0000	855.7114	0.0000	428.0000
0.8577	0.0000	0.0000	1.0000	0.8577	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.3584	86.5323	120.2339	0.0000	0.0000	0.0000	0.0000	857.7154	0.0000	429.0000
0.8597	0.0000	0.0000	1.0000	0.8597	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.5285	86.7713	119.4791	0.0000	0.0000	0.0000	0.0000	859.7194	0.0000	430.0000
0.8617	0.0000	0.0000	1.0000	0.8617	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9338	87.0074	118.0491	0.0000	0.0000	0.0000	0.0000	861.7234	0.0000	431.0000
0.8637	0.0000	0.0000	1.0000	0.8637	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.5401	87.2565	124.5410	0.0000	0.0000	0.0000	0.0000	863.7275	0.0000	432.0000
0.8657	0.0000	0.0000	1.0000	0.8657	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.1710	87.4899	116.7284	0.0000	0.0000	0.0000	0.0000	865.7315	0.0000	433.0000
0.8677	0.0000	0.0000	1.0000	0.8677	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.6993	87.7455	127.7870	0.0000	0.0000	0.0000	0.0000	867.7355	0.0000	434.0000
0.8697	0.0000	0.0000	1.0000	0.8697	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.6098	87.9860	120.2787	0.0000	0.0000	0.0000	0.0000	869.7395	0.0000	435.0000
0.8717	0.0000	0.0000	1.0000	0.8717	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.3651	88.2345	124.2024	0.0000	0.0000	0.0000	0.0000	871.7435	0.0000	436.0000
0.8737	0.0000	0.0000	1.0000	0.8737	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.6339	88.4586	112.0591	0.0000	0.0000	0.0000	0.0000	873.7475	0.0000	437.0000
0.8758	0.0000	0.0000	1.0000	0.8758	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.3567	88.6850	113.2006	0.0000	0.0000	0.0000	0.0000	875.7515	0.0000	438.0000
0.8778	0.0000	0.0000	1.0000	0.8778	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.9318	88.9104	112.7251	0.0000	0.0000	0.0000	0.0000	877.7555	0.0000	439.0000
0.8798	0.0000	0.0000	1.0000	0.8798	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	8.9895	89.1329	111.2596	0.0000	0.0000	0.0000	0.0000	879.7595	0.0000	440.0000
0.8818	0.0000	0.0000	1.0000	0.8818	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.8686	89.3601	113.5793	0.0000	0.0000	0.0000	0.0000	881.7635	0.0000	441.0000
0.8838	0.0000	0.0000	1.0000	0.8838	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.6809	89.5709	105.3947	0.0000	0.0000	0.0000	0.0000	883.7675	0.0000	442.0000
0.8858	0.0000	0.0000	1.0000	0.8858	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.2944	89.7940	111.5547	0.0000	0.0000	0.0000	0.0000	885.7715	0.0000	443.0000
0.8878	0.0000	0.0000	1.0000	0.8878	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.2215	90.0012	103.6052	0.0000	0.0000	0.0000	0.0000	887.7756	0.0000	444.0000
0.8898	0.0000	0.0000	1.0000	0.8898	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.8015	90.2144	106.5829	0.0000	0.0000	0.0000	0.0000	889.7796	0.0000	445.0000
0.8918	0.0000	0.0000	1.0000	0.8918	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.2925	90.4246	105.1233	0.0000	0.0000	0.0000	0.0000	891.7836	0.0000	446.0000
0.8938	0.0000	0.0000	1.0000	0.8938	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.0788	90.6472	111.2731	0.0000	0.0000	0.0000	0.0000	893.7876	0.0000	447.0000
0.8958	0.0000	0.0000	1.0000	0.8958	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.1859	90.8637	108.2642	0.0000	0.0000	0.0000	0.0000	895.7916	0.0000	448.0000
0.8978	0.0000	0.0000	1.0000	0.8978	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9819	91.0609	98.6107	0.0000	0.0000	0.0000	0.0000	897.7956	0.0000	449.0000
0.8998	0.0000	0.0000	1.0000	0.8998	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.8342	91.2532	96.1448	0.0000	0.0000	0.0000	0.0000	899.7996	0.0000	450.0000
0.9018	0.0000	0.0000	1.0000	0.9018	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.0126	91.4417	94.2469	0.0000	0.0000	0.0000	0.0000	901.8036	0.0000	451.0000
0.9038	0.0000	0.0000	1.0000	0.9038	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.1901	91.6376	97.9250	0.0000	0.0000	0.0000	0.0000	903.8076	0.0000	452.0000
0.9058	0.0000	0.0000	1.0000	0.9058	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.3469	91.8307	96.5546	0.0000	0.0000	0.0000	0.0000	905.8116	0.0000	453.0000
0.9078	0.0000	0.0000	1.0000	0.9078	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.2811	92.0273	98.3314	0.0000	0.0000	0.0000	0.0000	907.8156	0.0000	454.0000
0.9098	0.0000	0.0000	1.0000	0.9098	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.8678	92.2108	91.7561	0.0000	0.0000	0.0000	0.0000	909.8196	0.0000	455.0000
0.9118	0.0000	0.0000	1.0000	0.9118	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.2776	92.4041	96.6219	0.0000	0.0000	0.0000	0.0000	911.8236	0.0000	456.0000
0.9138	0.0000	0.0000	1.0000	0.9138	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.4543	92.5944	95.1650	0.0000	0.0000	0.0000	0.0000	913.8277	0.0000	457.0000
0.9158	0.0000	0.0000	1.0000	0.9158	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.4352	92.7844	94.9965	0.0000	0.0000	0.0000	0.0000	915.8317	0.0000	458.0000
0.9178	0.0000	0.0000	1.0000	0.9178	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.9047	92.9705	93.0280	0.0000	0.0000	0.0000	0.0000	917.8357	0.0000	459.0000
0.9198	0.0000	0.0000	1.0000	0.9198	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.3526	93.1590	94.2954	0.0000	0.0000	0.0000	0.0000	919.8397	0.0000	460.0000
0.9218	0.0000	0.0000	1.0000	0.9218	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.0228	93.3373	89.1479	0.0000	0.0000	0.0000	0.0000	921.8437	0.0000	461.0000
0.9238	0.0000	0.0000	1.0000	0.9238	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.1598	93.5288	95.7237	0.0000	0.0000	0.0000	0.0000	923.8477	0.0000	462.0000
0.9259	0.0000	0.0000	1.0000	0.9259	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.4785	93.6857	78.4416	0.0000	0.0000	0.0000	0.0000	925.8517	0.0000	463.0000
0.9279	0.0000	0.0000	1.0000	0.9279	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.3143	93.8660	90.1466	0.0000	0.0000	0.0000	0.0000	927.8557	0.0000	464.0000
0.9299	0.0000	0.0000	1.0000	0.9299	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.7920	94.0323	83.1638	0.0000	0.0000	0.0000	0.0000	929.8597	0.0000	465.0000
0.9319	0.0000	0.0000	1.0000	0.9319	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.8511	94.2066	87.1645	0.0000	0.0000	0.0000	0.0000	931.8637	0.0000	466.0000
0.9339	0.0000	0.0000	1.0000	0.9339	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.5223	94.3772	85.2663	0.0000	0.0000	0.0000	0.0000	933.8677	0.0000	467.0000
0.9359	0.0000	0.0000	1.0000	0.9359	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	14.1938	94.5464	84.6259	0.0000	0.0000	0.0000	0.0000	935.8717	0.0000	468.0000
0.9379	0.0000	0.0000	1.0000	0.9379	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.4825	94.7079	80.7283	0.0000	0.0000	0.0000	0.0000	937.8758	0.0000	469.0000
0.9399	0.0000	0.0000	1.0000	0.9399	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	13.0532	94.8765	84.3262	0.0000	0.0000	0.0000	0.0000	939.8798	0.0000	470.0000
0.9419	0.0000	0.0000	1.0000	0.9419	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.8113	95.0271	75.2842	0.0000	0.0000	0.0000	0.0000	941.8838	0.0000	471.0000
0.9439	0.0000	0.0000	1.0000	0.9439	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.8786	95.1951	84.0040	0.0000	0.0000	0.0000	0.0000	943.8878	0.0000	472.0000
0.9459	0.0000	0.0000	1.0000	0.9459	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.1815	95.3548	79.8653	0.0000	0.0000	0.0000	0.0000	945.8918	0.0000	473.0000
0.9479	0.0000	0.0000	1.0000	0.9479	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.0707	95.5088	77.0053	0.0000	0.0000	0.0000	0.0000	947.8958	0.0000	474.0000
0.9499	0.0000	0.0000	1.0000	0.9499	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.5350	95.6732	82.2015	0.0000	0.0000	0.0000	0.0000	949.8998	0.0000	475.0000
0.9519	0.0000	0.0000	1.0000	0.9519	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.5704	95.8518	89.2987	0.0000	0.0000	0.0000	0.0000	951.9038	0.0000	476.0000
0.9539	0.0000	0.0000	1.0000	0.9539	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9905	96.0149	81.5469	0.0000	0.0000	0.0000	0.0000	953.9078	0.0000	477.0000
0.9559	0.0000	0.0000	1.0000	0.9559	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.7217	96.1645	74.7599	0.0000	0.0000	0.0000	0.0000	955.9118	0.0000	478.0000
0.9579	0.0000	0.0000	1.0000	0.9579	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9874	96.3182	76.8575	0.0000	0.0000	0.0000	0.0000	957.9158	0.0000	479.0000
0.9599	0.0000	0.0000	1.0000	0.9599	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.5854	96.4662	74.0373	0.0000	0.0000	0.0000	0.0000	959.9198	0.0000	480.0000
0.9619	0.0000	0.0000	1.0000	0.9619	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.2771	96.6282	80.9597	0.0000	0.0000	0.0000	0.0000	961.9238	0.0000	481.0000
0.9639	0.0000	0.0000	1.0000	0.9639	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.5996	96.7893	80.5498	0.0000	0.0000	0.0000	0.0000	963.9279	0.0000	482.0000
0.9659	0.0000	0.0000	1.0000	0.9659	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.2594	96.9552	82.9795	0.0000	0.0000	0.0000	0.0000	965.9319	0.0000	483.0000
0.9679	0.0000	0.0000	1.0000	0.9679	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.2121	97.1174	81.0750	0.0000	0.0000	0.0000	0.0000	967.9359	0.0000	484.0000
0.9699	0.0000	0.0000	1.0000	0.9699	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.4387	97.2822	82.3970	0.0000	0.0000	0.0000	0.0000	969.9399	0.0000	485.0000
0.9719	0.0000	0.0000	1.0000	0.9719	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.7821	97.4545	86.1913	0.0000	0.0000	0.0000	0.0000	971.9439	0.0000	486.0000
0.9739	0.0000	0.0000	1.0000	0.9739	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.0604	97.6351	90.2761	0.0000	0.0000	0.0000	0.0000	973.9479	0.0000	487.0000
0.9760	0.0000	0.0000	1.0000	0.9760	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.7693	97.8095	87.1940	0.0000	0.0000	0.0000	0.0000	975.9519	0.0000	488.0000
0.9780	0.0000	0.0000	1.0000	0.9780	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.3599	97.9792	84.8542	0.0000	0.0000	0.0000	0.0000	977.9559	0.0000	489.0000
0.9800	0.0000	0.0000	1.0000	0.9800	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.6931	98.1510	85.8879	0.0000	0.0000	0.0000	0.0000	979.9599	0.0000	490.0000
0.9820	0.0000	0.0000	1.0000	0.9820	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.5037	98.3310	90.0012	0.0000	0.0000	0.0000	0.0000	981.9639	0.0000	491.0000
0.9840	0.0000	0.0000	1.0000	0.9840	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.2513	98.4953	82.1658	0.0000	0.0000	0.0000	0.0000	983.9679	0.0000	492.0000
0.9860	0.0000	0.0000	1.0000	0.9860	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9893	98.6763	90.5016	0.0000	0.0000	0.0000	0.0000	985.9719	0.0000	493.0000
0.9880	0.0000	0.0000	1.0000	0.9880	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.6949	98.8674	95.5321	0.0000	0.0000	0.0000	0.0000	987.9760	0.0000	494.0000
0.9900	0.0000	0.0000	1.0000	0.9900	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	9.8111	99.0591	95.8623	0.0000	0.0000	0.0000	0.0000	989.9800	0.0000	495.0000
0.9920	0.0000	0.0000	1.0000	0.9920	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	10.9419	99.2628	101.8503	0.0000	0.0000	0.0000	0.0000	991.9840	0.0000	496.0000
0.9940	0.0000	0.0000	1.0000	0.9940	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.4194	99.4334	85.2984	0.0000	0.0000	0.0000	0.0000	993.9880	0.0000	497.0000
0.9960	0.0000	0.0000	1.0000	0.9960	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.1443	99.6422	104.3852	0.0000	0.0000	0.0000	0.0000	995.9920	0.0000	498.0000
0.9980	0.0000	0.0000	1.0000	0.9980	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	12.0634	99.8300	93.9310	0.0000	0.0000	0.0000	0.0000	997.9960	0.0000	499.0000
1.0000	0.0000	0.0000	1.0000	1.0000	65.0000	1.0000	0.0000	1365.0000	0.0000	0.0000	11.3415	100.0347	102.3216	0.0000	0.0000	0.0000	0.0000	1000.0000	0.0000	500.0000
